cmd,speed
0.0,8.4
5.0,8.4
5.0,8.4
10.0,8.4
10.0,8.4
15.0,8.4
15.0,8.4
20.0,8.4
20.0,8.4
25.0,8.4
25.0,8.4
30.0,8.4
30.0,8.4
35.0,8.4
35.0,8.4
40.0,8.4
40.0,8.4
45.0,8.4
45.0,8.4
50.0,8.4
50.0,8.4
55.0,8.4
55.0,8.4
60.0,8.4
60.0,8.4
65.0,8.4
65.0,8.4
70.0,8.4
70.0,8.4
75.0,8.4
75.0,8.4
80.0,8.4
80.0,8.4
0.0,8.6
0.0,8.6
5.0,8.6
5.0,8.6
10.0,8.6
10.0,8.6
15.0,8.6
15.0,8.6
20.0,8.6
20.0,8.6
25.0,8.6
25.0,8.6
30.0,8.6
30.0,8.6
35.0,8.6
35.0,8.6
40.0,8.6
40.0,8.6
45.0,8.6
45.0,8.6
50.0,8.6
50.0,8.6
55.0,8.6
55.0,8.6
60.0,8.6
60.0,8.6
65.0,8.6
65.0,8.6
70.0,8.6
70.0,8.6
75.0,8.6
75.0,8.6
80.0,8.6
80.0,8.6
0.0,8.8
0.0,8.8
5.0,8.8
5.0,8.8
10.0,8.8
10.0,8.8
15.0,8.8
15.0,8.8
20.0,8.8
20.0,8.8
25.0,8.8
25.0,8.8
30.0,8.8
30.0,8.8
35.0,8.8
35.0,8.8
40.0,8.8
40.0,8.8
45.0,8.8
45.0,8.8
50.0,8.8
50.0,8.8
55.0,8.8
55.0,8.8
60.0,8.8
60.0,8.8
65.0,8.8
65.0,8.8
70.0,8.8
70.0,8.8
75.0,8.8
75.0,8.8
80.0,8.8
80.0,8.8
0.0,9.0
0.0,9.0
5.0,9.0
5.0,9.0
10.0,9.0
10.0,9.0
15.0,9.0
15.0,9.0
20.0,9.0
20.0,9.0
25.0,9.0
25.0,9.0
30.0,9.0
30.0,9.0
35.0,9.0
35.0,9.0
40.0,9.0
40.0,9.0
45.0,9.0
45.0,9.0
50.0,9.0
50.0,9.0
55.0,9.0
55.0,9.0
60.0,9.0
60.0,9.0
65.0,9.0
65.0,9.0
70.0,9.0
70.0,9.0
75.0,9.0
75.0,9.0
80.0,9.0
80.0,9.0
0.0,9.200000000000001
0.0,9.200000000000001
5.0,9.200000000000001
5.0,9.200000000000001
10.0,9.200000000000001
10.0,9.200000000000001
15.0,9.200000000000001
15.0,9.200000000000001
20.0,9.200000000000001
20.0,9.200000000000001
25.0,9.200000000000001
25.0,9.200000000000001
30.0,9.200000000000001
30.0,9.200000000000001
35.0,9.200000000000001
35.0,9.200000000000001
40.0,9.200000000000001
40.0,9.200000000000001
45.0,9.200000000000001
45.0,9.200000000000001
50.0,9.200000000000001
50.0,9.200000000000001
55.0,9.200000000000001
55.0,9.200000000000001
60.0,9.200000000000001
60.0,9.200000000000001
65.0,9.200000000000001
65.0,9.200000000000001
70.0,9.200000000000001
70.0,9.200000000000001
75.0,9.200000000000001
75.0,9.200000000000001
80.0,9.200000000000001
80.0,9.200000000000001
0.0,9.4
0.0,9.4
5.0,9.4
5.0,9.4
10.0,9.4
10.0,9.4
15.0,9.4
15.0,9.4
20.0,9.4
20.0,9.4
25.0,9.4
25.0,9.4
30.0,9.4
30.0,9.4
35.0,9.4
35.0,9.4
40.0,9.4
40.0,9.4
45.0,9.4
45.0,9.4
50.0,9.4
50.0,9.4
55.0,9.4
55.0,9.4
60.0,9.4
60.0,9.4
65.0,9.4
65.0,9.4
70.0,9.4
70.0,9.4
75.0,9.4
75.0,9.4
80.0,9.4
80.0,9.4
0.0,9.600000000000001
0.0,9.600000000000001
5.0,9.600000000000001
5.0,9.600000000000001
10.0,9.600000000000001
10.0,9.600000000000001
15.0,9.600000000000001
15.0,9.600000000000001
20.0,9.600000000000001
20.0,9.600000000000001
25.0,9.600000000000001
25.0,9.600000000000001
30.0,9.600000000000001
30.0,9.600000000000001
35.0,9.600000000000001
35.0,9.600000000000001
40.0,9.600000000000001
40.0,9.600000000000001
45.0,9.600000000000001
45.0,9.600000000000001
50.0,9.600000000000001
50.0,9.600000000000001
55.0,9.600000000000001
55.0,9.600000000000001
60.0,9.600000000000001
60.0,9.600000000000001
65.0,9.600000000000001
65.0,9.600000000000001
70.0,9.600000000000001
70.0,9.600000000000001
75.0,9.600000000000001
75.0,9.600000000000001
80.0,9.600000000000001
80.0,9.600000000000001
0.0,9.8
0.0,9.8
5.0,9.8
5.0,9.8
10.0,9.8
10.0,9.8
15.0,9.8
15.0,9.8
20.0,9.8
20.0,9.8
25.0,9.8
25.0,9.8
30.0,9.8
30.0,9.8
35.0,9.8
35.0,9.8
40.0,9.8
40.0,9.8
45.0,9.8
45.0,9.8
50.0,9.8
50.0,9.8
55.0,9.8
55.0,9.8
60.0,9.8
60.0,9.8
65.0,9.8
65.0,9.8
70.0,9.8
70.0,9.8
75.0,9.8
75.0,9.8
80.0,9.8
80.0,9.8
0.0,10.0
0.0,10.0
5.0,10.0
5.0,10.0
10.0,10.0
10.0,10.0
15.0,10.0
15.0,10.0
20.0,10.0
20.0,10.0
25.0,10.0
25.0,10.0
30.0,10.0
30.0,10.0
35.0,10.0
35.0,10.0
40.0,10.0
40.0,10.0
45.0,10.0
45.0,10.0
50.0,10.0
50.0,10.0
55.0,10.0
55.0,10.0
60.0,10.0
60.0,10.0
65.0,10.0
65.0,10.0
70.0,10.0
70.0,10.0
75.0,10.0
75.0,10.0
80.0,10.0
80.0,10.0
